"Spp","Long","Lat"
"Atta mexicana",-103.982795,20.703083
"Atta mexicana",-96.912564,19.522914
"Leptoglossus zonatus",-99.363994,17.799281
"Atta mexicana",-105.236191,20.605557
"Atta mexicana",-107.358096,24.815723
"Coccus hesperidum",-107.385234,24.825459
"Atta mexicana",-97.48041,20.163085
"Leptoglossus zonatus",-80.977807,8.10385
"Atta mexicana",-110.816241,31.255061
"Atta mexicana",-101.18142,19.697353
"Atta mexicana",-112.855165,31.861463
"Aphis gossypii",-99.192678,19.314563
"Atta mexicana",-105.388245,20.746625
"Atta mexicana",-88.371717,14.117077
"Trioza anceps",-98.301139,19.04265
"Atta mexicana",-113.019884,31.943988
"Atta mexicana",-96.645915,16.303331
"Leptoglossus zonatus",-47.23088,-23.119314
"Atta mexicana",-102.208588,19.908923
"Atta mexicana",-101.195367,19.682194
"Atta mexicana",-102.816743,20.761037
"Atta mexicana",-106.429438,23.232413
"Leptoglossus zonatus",-96.727183,17.029381
"Leptoglossus zonatus",-60.693322,2.832733
"Atta mexicana",-101.209917,19.671292
"Atta mexicana",-102.600547,20.416042
"Atta mexicana",-110.871513,29.230838
"Atta mexicana",-106.597623,23.673715
"Atta mexicana",-99.816754,16.83516
"Trioza anceps",-99.174408,19.353537
"Atta mexicana",-101.22845,19.7197
"Atta mexicana",-99.053642,21.269367
"Atta mexicana",-101.682494,21.172731
"Atta mexicana",-99.230705,18.926962
"Atta mexicana",-101.248397,21.018917
"Atta mexicana",-100.36713,25.666783
"Atta mexicana",-87.005686,14.006682
"Leptoglossus zonatus",-85.733125,11.035961
"Atta mexicana",-106.440741,23.299205
"Atta mexicana",-88.225586,13.57216
"Atta mexicana",-100.728858,20.89912
"Atta mexicana",-100.204345,25.706061
"Leptoglossus zonatus",-89.260169,21.304157
"Leptoglossus zonatus",-75.593512,6.216967
"Atta mexicana",-106.634539,24.356525
"Atta mexicana",-100.684965,20.047424
"Atta mexicana",-96.127034,15.761983
"Atta mexicana",-92.003609,17.498629
"Leptoglossus zonatus",-100.388058,20.522024
"Leptoglossus zonatus",-100.0906,19.200962
"Atta mexicana",-90.733667,14.531517
"Atta mexicana",-90.491853,14.604163
"Atta mexicana",-109.802912,29.216137
"Monalonion velezangeli",-46.550672,-23.664554
"Atta mexicana",-96.638484,17.045318
"Atta mexicana",-99.330032,20.729731
"Atta mexicana",-96.175056,15.773973
"Atta mexicana",-101.011764,20.282129
"Atta mexicana",-97.185278,16.061122
"Leptoglossus zonatus",-86.176006,11.922883
"Atta mexicana",-100.668439,20.070211
"Atta mexicana",-96.888146,19.518072
"Atta mexicana",-101.215072,19.705212
"Atta mexicana",-98.240537,19.024266
"Atta mexicana",-100.684193,20.048592
"Atta mexicana",-101.198183,20.559843
"Leptoglossus zonatus",-83.926034,9.881214
"Atta mexicana",-103.268622,20.475426
"Atta mexicana",-99.068207,19.005808
"Atta mexicana",-110.137182,29.005557
"Atta mexicana",-98.974227,18.883695
"Atta mexicana",-99.099495,18.992025
"Leptoglossus zonatus",-98.992347,23.388542
"Atta mexicana",-103.239937,20.636457
"Atta mexicana",-101.235636,19.698665
"Atta mexicana",-105.291093,20.465946
"Leptoglossus zonatus",-72.934994,4.633185
"Atta mexicana",-99.7696,21.542253
"Atta mexicana",-102.433343,21.028384
"Atta mexicana",-100.353259,25.643815
"Atta mexicana",-103.379197,20.744592
"Leptoglossus zonatus",-101.188705,19.721823
"Atta mexicana",-100.724201,19.968742
"Leptoglossus zonatus",-78.458054,-0.001863
"Atta mexicana",-87.009964,14.007167
"Atta mexicana",-105.453735,20.488746
"Leptoglossus zonatus",-101.48563,21.038674
"Leptoglossus zonatus",-110.067969,24.045847
"Atta mexicana",-109.922167,27.443115
"Leptoglossus zonatus",-103.372097,20.224825
"Atta mexicana",-104.696456,24.023715
"Atta mexicana",-96.723747,17.066775
"Atta mexicana",-99.084744,18.988256
"Atta mexicana",-90.554535,14.585074
"Atta mexicana",-104.685481,24.023906
"Atta mexicana",-99.096761,18.979626
"Leptoglossus zonatus",-82.729837,9.613508
"Atta mexicana",-90.494012,14.618703
"Atta mexicana",-103.869308,18.906334
"Atta mexicana",-96.764005,17.051574
"Atta mexicana",-99.0673,18.989522
"Atta mexicana",-102.417337,21.884272
"Atta mexicana",-106.676255,24.422078
"Atta mexicana",-101.215013,19.685525
"Atta mexicana",-105.285238,20.680212
"Atta mexicana",-100.727404,20.941847
"Atta mexicana",-105.434504,20.483421
"Leptoglossus zonatus",-116.604663,31.804378
"Atta mexicana",-96.959463,19.144395
"Atta mexicana",-99.455971,18.914474
"Atta mexicana",-100.207161,25.646177
"Leptoglossus zonatus",-76.297237,3.537858
"Atta mexicana",-96.944244,19.513329
"Leptoglossus zonatus",-95.201422,18.445404
"Atta mexicana",-105.234367,20.608708
"Atta mexicana",-100.164688,25.637068
"Atta mexicana",-105.28848,20.70033
"Atta mexicana",-101.172593,19.687689
"Atta mexicana",-101.395137,20.687072
"Atta mexicana",-96.760607,17.108291
"Atta mexicana",-99.167911,23.06455
"Atta mexicana",-101.210892,19.69199
"Leptoglossus zonatus",-110.067888,24.045249
"Atta mexicana",-100.679253,20.051306
"Leptoglossus zonatus",-98.750925,18.704769
"Atta mexicana",-91.136758,14.520321
"Atta mexicana",-103.395365,20.736843
"Atta mexicana",-104.769076,21.499958
"Atta mexicana",-97.608917,19.91864
"Leptoglossus zonatus",-78.459217,-0.214283
"Atta mexicana",-99.880675,16.87047
"Leptoglossus zonatus",-99.193542,18.976378
"Atta mexicana",-105.003509,22.168655
"Leptoglossus zonatus",-99.096245,18.824672
"Atta mexicana",-96.639516,16.304554
"Atta mexicana",-106.886844,24.534044
"Leptoglossus zonatus",-102.655421,20.747721
"Atta mexicana",-103.210419,20.648922
"Leptoglossus zonatus",-87.194858,14.120034
"Atta mexicana",-112.880802,31.915932
"Atta mexicana",-105.447806,20.488047
"Atta mexicana",-110.945959,31.335176
"Atta mexicana",-103.47383,18.503406
"Atta mexicana",-103.732467,19.494903
"Atta mexicana",-112.815531,31.881524
"Atta mexicana",-102.294338,21.894105
"Leptoglossus zonatus",-99.146644,18.895925
"Leptoglossus zonatus",-89.983175,14.597107
"Atta mexicana",-106.694787,24.413567
"Leptoglossus zonatus",-111.436994,25.888334
"Atta mexicana",-100.443027,20.702344
"Atta mexicana",-111.724459,30.174005
"Atta mexicana",-103.415009,20.757191
"Atta mexicana",-100.273163,25.758737
"Atta mexicana",-107.289977,24.879709
"Atta mexicana",-101.681761,21.15786
"Leptoglossus zonatus",-47.808462,-21.206928
"Leptoglossus zonatus",-110.092728,24.097433
"Atta mexicana",-97.055443,15.850345
"Atta mexicana",-93.142207,16.757891
"Leptoglossus zonatus",-78.438969,-0.15775
"Atta mexicana",-101.216763,19.675713
"Atta mexicana",-103.300357,20.628801
"Leptoglossus zonatus",-100.971031,22.152391
"Atta mexicana",-97.315205,18.707974
"Leptoglossus zonatus",-100.475677,20.637627
"Trioza anceps",-104.464871,22.728904
"Leptoglossus zonatus",-75.573876,6.186616
"Atta mexicana",-113.020963,31.94343
"Atta mexicana",-100.679335,20.051168
"Atta mexicana",-106.865303,24.523628
"Atta mexicana",-103.263707,20.2997
"Atta mexicana",-102.222663,17.977495
"Trioza anceps",-100.692792,20.066107
"Atta mexicana",-104.645844,24.014162
"Atta mexicana",-103.190445,20.323442
"Atta mexicana",-101.327519,20.790035
"Atta mexicana",-100.961195,22.089219
"Atta mexicana",-101.179135,19.720925
"Atta mexicana",-100.998462,22.132135
"Atta mexicana",-90.552937,14.586185
"Leptoglossus zonatus",-98.981671,19.319795
"Leptoglossus zonatus",-101.166826,19.692743
"Atta mexicana",-99.22025,20.477502
"Leptoglossus zonatus",-87.010007,14.008777
"Atta mexicana",-113.017665,31.944509
"Atta mexicana",-100.234227,25.677157
"Atta mexicana",-102.322592,21.895953
"Atta mexicana",-101.969785,21.320106
"Atta mexicana",-98.865168,18.883109
"Leptoglossus zonatus",-78.456276,-0.050379
"Leptoglossus zonatus",-42.548155,-19.504895
"Leptoglossus zonatus",-101.226606,19.706346
"Atta mexicana",-99.231061,18.857931
"Atta mexicana",-102.412254,18.076921
"Leptoglossus zonatus",-98.892189,18.918236
"Atta mexicana",-102.978754,22.731256
"Atta mexicana",-105.223958,20.67198
"Atta mexicana",-96.137955,15.761589
"Atta mexicana",-107.385354,24.825205
"Atta mexicana",-103.410047,20.770932
"Atta mexicana",-103.392443,20.705017
"Atta mexicana",-99.296397,18.804285
"Atta mexicana",-112.815117,31.881405
"Atta mexicana",-106.42952,23.23257
"Atta mexicana",-96.72653,17.06859
"Atta mexicana",-99.204505,18.930713
"Atta mexicana",-103.309097,20.619988
"Anastrepha ludens",-84.210735,10.115922
"Atta mexicana",-96.390267,19.5305
"Atta mexicana",-99.4152,18.936297
"Atta mexicana",-101.039163,20.670023
"Atta mexicana",-96.164572,19.102715
"Atta mexicana",-87.304477,20.409096
"Leptoglossus zonatus",-86.990212,13.997045
"Atta mexicana",-96.8517,16.946199
"Leptoglossus zonatus",-103.407988,20.669818
"Trioza anceps",-99.190072,19.331262
"Atta mexicana",-106.117482,22.932393
"Leptoglossus zonatus",-89.215614,13.548175
"Atta mexicana",-103.512035,20.746786
"Atta mexicana",-100.264718,25.650317
"Atta mexicana",-103.389248,19.560076
"Leptoglossus zonatus",-89.635303,20.948401
"Atta mexicana",-103.513098,20.747725
"Atta mexicana",-104.595433,24.056004
"Atta mexicana",-94.741791,17.135988
"Leptoglossus zonatus",-84.113825,9.941687
"Atta mexicana",-106.375542,23.267046
"Atta mexicana",-104.32969,19.034014
"Atta mexicana",-98.160835,20.30349
"Atta mexicana",-87.04991,14.146167
"Atta mexicana",-95.040364,16.485402
"Atta mexicana",-103.190558,20.323217
"Atta mexicana",-92.713569,16.584263
"Atta mexicana",-100.723862,20.040194
"Atta mexicana",-100.341272,25.612853
"Atta mexicana",-99.893482,19.348206
"Atta mexicana",-105.231327,20.762095
"Atta mexicana",-105.436741,20.864865
"Leptoglossus zonatus",-82.45115,8.433687
"Atta mexicana",-106.799927,25.161329
"Atta mexicana",-101.186782,19.716488
"Atta mexicana",-98.136543,19.046523
"Atta mexicana",-103.105602,20.049847
"Leptoglossus zonatus",-105.492824,28.260683
"Atta mexicana",-104.683765,19.207147
"Leptoglossus zonatus",-74.843537,11.015119
"Atta mexicana",-103.315797,20.641528
"Atta mexicana",-99.482988,23.37308
"Atta mexicana",-105.293589,20.699574
"Atta mexicana",-102.28773,21.888792
"Atta mexicana",-99.317041,20.362494
"Atta mexicana",-103.003625,21.153484
"Atta mexicana",-103.460783,19.724285
"Atta mexicana",-101.270471,19.639775
"Atta mexicana",-90.820805,13.944955
"Leptoglossus zonatus",-78.429772,-0.213483
"Atta mexicana",-100.678703,20.039038
"Leptoglossus zonatus",-100.387968,20.52211
"Atta mexicana",-100.996789,19.640721
"Leptoglossus zonatus",-54.563672,-20.458055
"Atta mexicana",-100.276086,25.743964
"Atta mexicana",-102.283088,21.948845
"Atta mexicana",-103.357541,20.278583
"Leptoglossus zonatus",-99.150475,26.576805
"Atta mexicana",-100.264167,25.6585
"Leptoglossus zonatus",-96.464126,19.343745
"Atta mexicana",-106.925879,23.907152
"Atta mexicana",-100.852767,20.000682
"Atta mexicana",-100.375663,25.645442
"Leptoglossus zonatus",-97.873843,18.760832
"Leptoglossus zonatus",-103.499886,25.585436
"Leptoglossus zonatus",-96.653035,20.017386
"Atta mexicana",-102.782783,20.84717
"Atta mexicana",-103.374396,20.670715
"Atta mexicana",-101.061019,22.119554
"Atta mexicana",-98.225886,19.008264
"Bemisia tabaci",-87.981469,15.068572
"Leptoglossus zonatus",-100.388122,20.522077
"Leptoglossus zonatus",-47.947058,-18.179493
"Atta mexicana",-106.285306,23.795072
"Atta mexicana",-103.223075,20.327955
"Atta mexicana",-103.412072,20.63766
"Leptoglossus zonatus",-43.644169,-22.80625
"Atta mexicana",-98.437485,18.912931
"Atta mexicana",-96.129517,15.76841
"Leptoglossus zonatus",-103.501158,25.587136
"Atta mexicana",-100.394201,21.013381
"Atta mexicana",-103.192739,20.299938
"Atta mexicana",-96.138035,15.761699
"Leptoglossus zonatus",-43.028059,-22.945653
"Atta mexicana",-100.475517,20.637697
"Atta mexicana",-89.211505,13.663716
"Atta mexicana",-100.286338,25.783088
"Atta mexicana",-102.791101,20.845894
"Leptoglossus zonatus",-87.000275,13.993927
"Leptoglossus zonatus",-100.11613,25.762713
"Bemisia tabaci",-90.6,14.633333
"Atta mexicana",-105.088334,21.777866
"Atta mexicana",-110.952263,29.14888
"Atta mexicana",-105.347983,20.3426
"Atta mexicana",-96.890076,19.535854
"Atta mexicana",-103.237128,20.296333
"Atta mexicana",-100.376461,20.930675
"Atta mexicana",-101.181214,19.701775
"Atta mexicana",-106.833286,23.857817
"Atta mexicana",-102.195767,21.98023
"Atta mexicana",-100.387888,20.587908
"Atta mexicana",-104.670433,24.036028
"Atta mexicana",-102.024663,19.412881
"Atta mexicana",-102.249129,21.914109
"Atta mexicana",-99.160692,23.168305
"Leptoglossus zonatus",-86.167271,12.021546
"Leptoglossus zonatus",-75.5626,6.271981
"Atta mexicana",-106.839511,23.885007
"Atta mexicana",-99.266076,18.894727
"Atta mexicana",-96.276767,16.863672
"Atta mexicana",-98.215942,20.380284
"Atta mexicana",-103.315691,20.725515
"Atta mexicana",-103.514343,20.747322
"Atta mexicana",-105.226503,20.639938
"Atta mexicana",-97.903926,18.40155
"Atta mexicana",-99.214706,18.877653
"Leptoglossus zonatus",-98.302386,19.057664
"Atta mexicana",-106.597376,23.677727
"Atta mexicana",-100.206528,25.639748
"Leptoglossus zonatus",-100.448482,20.515625
"Leptoglossus zonatus",-98.883841,19.488925
"Atta mexicana",-100.293396,25.736136
"Atta mexicana",-101.32998,20.650253
"Atta mexicana",-98.478618,20.979087
"Atta mexicana",-97.406335,20.956115
"Atta mexicana",-105.440892,21.66022
"Leptoglossus zonatus",-87.000572,13.993347
"Atta mexicana",-99.979845,21.919328
"Atta mexicana",-101.187534,19.552499
"Atta mexicana",-102.195917,21.980153
"Anastrepha ludens",-87.007751,14.007545
"Leptoglossus zonatus",-100.825833,19.911111
"Atta mexicana",-99.905388,20.521165
"Leptoglossus zonatus",-73.497047,6.196362
"Aphis gossypii",-35.530094,-7.115488
"Atta mexicana",-98.604155,19.988962
"Atta mexicana",-100.679361,20.051061
"Atta mexicana",-100.685085,20.047623
"Atta mexicana",-99.23128,18.94423
"Atta mexicana",-101.182657,19.686357
"Atta mexicana",-102.744586,20.013543
"Atta mexicana",-99.241834,23.050698
"Atta mexicana",-96.162043,18.97302
"Atta mexicana",-100.794272,21.004464
"Atta mexicana",-96.516175,17.060492
"Atta mexicana",-103.460143,20.809886
"Atta mexicana",-99.523261,17.556641
"Leptoglossus zonatus",-100.315604,20.791284
"Leptoglossus zonatus",-100.3438,20.533188
"Atta mexicana",-100.4339,25.774572
"Atta mexicana",-101.41593,20.46995
"Atta mexicana",-102.331391,21.985297
"Atta mexicana",-101.226718,19.706488
"Atta mexicana",-101.922886,21.278779
"Leptoglossus zonatus",-102.848027,23.198677
"Atta mexicana",-100.444297,20.615235
"Atta mexicana",-101.138053,19.694876
"Bemisia tabaci",-86.353885,13.103327
"Atta mexicana",-104.850857,21.46906
"Atta mexicana",-101.247715,19.799747
"Bemisia tabaci",-84.067636,9.996348
"Leptoglossus zonatus",-103.237167,25.765312
"Atta mexicana",-103.477955,20.736322
"Atta mexicana",-100.425059,20.550486
"Atta mexicana",-101.027494,21.963142
"Leptoglossus zonatus",-78.408157,-0.210072
"Atta mexicana",-105.292457,20.465804
"Atta mexicana",-100.459731,25.97064
"Atta mexicana",-99.606428,18.569348
"Atta mexicana",-100.290717,25.737333
"Atta mexicana",-100.127753,19.233547
"Anastrepha ludens",-103.108593,20.054329
"Leptoglossus zonatus",-85.339515,10.344521
"Atta mexicana",-100.334815,25.72849
"Atta mexicana",-106.432034,23.232882
"Atta mexicana",-101.178213,19.687444
"Atta mexicana",-100.732391,20.917843
"Atta mexicana",-91.093055,19.021986
"Leptoglossus zonatus",-89.099718,17.31855
"Leptoglossus zonatus",-103.501155,25.587132
"Atta mexicana",-105.428017,20.882338
"Atta mexicana",-96.705825,16.95952
"Atta mexicana",-100.727724,20.919899
"Leptoglossus zonatus",-53.843867,-24.262281
"Atta mexicana",-104.352355,19.761397
"Atta mexicana",-96.729907,17.06844
"Atta mexicana",-96.721088,17.059009
"Atta mexicana",-90.736528,14.559953
"Atta mexicana",-97.096148,18.861271
"Atta mexicana",-98.660355,20.45303
"Atta mexicana",-93.018836,16.706445
"Atta mexicana",-101.143036,19.682225
"Atta mexicana",-96.919298,19.518685
"Atta mexicana",-105.292739,20.46715
"Leptoglossus zonatus",-80.854071,8.279779
"Leptoglossus zonatus",-103.501211,25.58719
"Atta mexicana",-105.270477,20.703762
"Atta mexicana",-100.124108,25.51952
"Atta mexicana",-96.165956,19.09985
"Leptoglossus zonatus",-76.410058,-0.48735
"Atta mexicana",-100.218989,25.692547
"Atta mexicana",-100.318543,21.143082
"Atta mexicana",-102.7875,21.89361
"Atta mexicana",-101.250697,19.689819
"Atta mexicana",-106.429453,23.232376
"Atta mexicana",-105.220826,20.636383
"Atta mexicana",-90.730356,14.566983
"Atta mexicana",-102.333253,21.865233
"Atta mexicana",-99.900938,16.849255
"Atta mexicana",-88.156403,13.440169
"Atta mexicana",-110.951675,29.146614
"Atta mexicana",-96.138004,15.76162
"Atta mexicana",-100.2052,25.639883
"Leptoglossus zonatus",-87.074828,14.035056
"Atta mexicana",-103.410807,20.773502
"Leptoglossus zonatus",-75.594264,6.25481
"Atta mexicana",-106.348611,23.909722
"Atta mexicana",-100.740697,20.922852
"Leptoglossus zonatus",-100.967575,22.095546
"Atta mexicana",-98.770973,20.056288
"Trioza anceps",-90.720105,14.537297
"Atta mexicana",-99.669365,18.799661
"Atta mexicana",-99.20762,18.914859
"Atta mexicana",-103.408131,20.721016
"Atta mexicana",-93.095356,16.828624
"Monalonion velezangeli",-74.100248,4.649807
"Atta mexicana",-100.831093,20.105856
"Atta mexicana",-99.222173,18.923448
"Atta mexicana",-106.723512,24.41097
"Leptoglossus zonatus",-78.36712,-0.157042
"Atta mexicana",-105.243435,21.039962
"Atta mexicana",-103.384976,20.739549
"Leptoglossus zonatus",-110.045717,23.263388
"Atta mexicana",-100.292737,25.736655
"Leptoglossus zonatus",-99.211228,20.054301
"Atta mexicana",-100.363422,25.63293
"Atta mexicana",-101.235538,19.698648
"Atta mexicana",-96.76811,17.043804
"Atta mexicana",-101.178582,19.687733
"Atta mexicana",-101.962294,21.333179
"Atta mexicana",-100.700755,19.95585
"Atta mexicana",-100.348309,25.689353
"Leptoglossus zonatus",-87.00514,14.013668
"Leptoglossus zonatus",-50.589126,-25.021341
"Atta mexicana",-104.709135,19.227484
"Atta mexicana",-103.433229,20.788616
"Atta mexicana",-96.721467,18.817059
"Leptoglossus zonatus",-75.040726,9.188899
"Atta mexicana",-99.195798,18.970354
"Atta mexicana",-100.745599,20.91726
"Leptoglossus zonatus",-80.469589,8.567552
"Atta mexicana",-102.28026,21.884632
"Leptoglossus zonatus",-87.013072,14.008625
"Atta mexicana",-100.2925,25.736389
"Atta mexicana",-109.177055,25.917542
"Atta mexicana",-100.316261,25.724531
"Atta mexicana",-100.326631,25.644676
"Aphis gossypii",-35.524987,-7.11735
"Atta mexicana",-94.039452,18.103948
"Atta mexicana",-106.322094,23.877261
"Leptoglossus zonatus",-97.534589,25.840007
"Atta mexicana",-112.815598,31.8815
"Leptoglossus zonatus",-78.455297,-0.001898
"Atta mexicana",-101.147111,19.894542
"Leptoglossus zonatus",-51.138473,-23.337986
"Anastrepha ludens",-98.2688,26.05246
"Atta mexicana",-101.697028,21.17965
"Atta mexicana",-97.320057,20.912563
"Atta mexicana",-101.181383,19.697804
"Atta mexicana",-99.191467,18.89137
"Atta mexicana",-101.236075,19.697526
"Atta mexicana",-105.271384,20.547154
"Atta mexicana",-102.097428,19.841367
"Atta mexicana",-106.432011,23.23321
"Leptoglossus zonatus",-78.399443,-0.234842
"Atta mexicana",-105.243807,20.6633
"Leptoglossus zonatus",-53.973906,-25.854655
"Atta mexicana",-102.826927,20.693796
"Atta mexicana",-105.917005,23.381595
"Atta mexicana",-108.614594,26.417632
"Atta mexicana",-96.963438,19.471205
"Atta mexicana",-90.546576,14.580634
"Atta mexicana",-87.032701,13.097101
"Leptoglossus zonatus",-86.979749,13.988668
"Atta mexicana",-100.679339,20.051183
"Atta mexicana",-101.245294,21.023157
"Atta mexicana",-99.206839,18.845833
"Leptoglossus zonatus",-99.135956,19.258956
"Atta mexicana",-97.14778,16.083841
"Atta mexicana",-103.24717,22.13845
"Atta mexicana",-101.011832,22.105372
"Atta mexicana",-99.918385,25.229583
"Leptoglossus zonatus",-78.947381,-2.875095
"Atta mexicana",-104.657249,21.474632
"Atta mexicana",-102.321169,21.911736
"Monalonion velezangeli",-74.143845,4.647376
"Bemisia tabaci",-68.071249,-16.535098
"Atta mexicana",-100.401789,22.606344
"Atta mexicana",-99.205528,18.94757
"Atta mexicana",-108.362041,27.345289
"Heilipus lauri",-75.737186,4.358604
"Atta mexicana",-103.460836,19.724152
"Trioza anceps",-99.194245,19.34478
"Leptoglossus zonatus",-80.036455,8.448187
"Atta mexicana",-100.878692,21.970497
"Leptoglossus zonatus",-48.347445,-15.712024
"Atta mexicana",-97.960648,21.090113
"Atta mexicana",-96.726259,17.068132
"Atta mexicana",-101.221399,19.685029
"Leptoglossus zonatus",-82.422717,8.600796
"Atta mexicana",-104.951135,21.510203
"Leptoglossus zonatus",-47.950272,-16.130685
"Atta mexicana",-104.857444,21.484054
"Atta mexicana",-100.139756,19.163553
"Leptoglossus zonatus",-100.207333,25.638957
"Leptoglossus zonatus",-101.525674,17.64482
"Atta mexicana",-103.415436,20.492481
"Atta mexicana",-100.111617,20.66655
"Atta mexicana",-102.331374,21.985275
"Atta mexicana",-86.996944,14.005556
"Atta mexicana",-98.556923,18.586501
"Atta mexicana",-105.861037,22.747636
"Atta mexicana",-102.262574,21.877796
"Leptoglossus zonatus",-104.050986,20.652737
"Atta mexicana",-103.415817,20.639878
"Atta mexicana",-100.234634,25.663605
"Atta mexicana",-96.137594,15.761553
"Atta mexicana",-86.98095,13.990138
"Atta mexicana",-100.180272,21.09024
"Atta mexicana",-103.442092,20.668713
"Atta mexicana",-106.43,23.2794
"Atta mexicana",-101.226695,19.706419
"Atta mexicana",-102.782368,20.847435
"Atta mexicana",-98.000025,20.198148
"Atta mexicana",-102.783041,20.84809
"Atta mexicana",-89.035335,13.684824
"Atta mexicana",-97.332658,21.013281
"Atta mexicana",-103.30942,20.741088
"Atta mexicana",-110.951393,29.145426
"Atta mexicana",-103.472348,20.788835
"Atta mexicana",-100.183912,20.486788
"Leptoglossus zonatus",-100.413538,20.571157
"Atta mexicana",-104.332162,19.112908
"Atta mexicana",-101.185341,19.724384
"Leptoglossus zonatus",-80.469356,8.567497
"Atta mexicana",-99.579727,20.485775
"Atta mexicana",-96.915573,19.525385
"Atta mexicana",-110.877865,31.336254
"Atta mexicana",-97.802304,17.825745
"Atta mexicana",-100.737122,20.913997
"Atta mexicana",-102.979599,21.136808
"Atta mexicana",-104.038054,20.19067
"Atta mexicana",-100.32569,25.676316
"Atta mexicana",-105.255045,20.562242
"Atta mexicana",-103.372823,20.680846
"Atta mexicana",-100.728592,20.918913
"Atta mexicana",-99.164444,20.423611
"Atta mexicana",-102.660209,20.752374
"Atta mexicana",-100.259635,25.592623
"Atta mexicana",-102.305669,21.917043
"Leptoglossus zonatus",-73.697762,3.531505
"Leptoglossus zonatus",-86.978897,13.987574
"Leptoglossus zonatus",-80.214731,8.563338
"Leptoglossus zonatus",-40.048266,-14.444996
"Anastrepha ludens",-89.619106,20.976653
"Atta mexicana",-97.046734,15.843673
"Atta mexicana",-99.107108,18.963029
"Atta mexicana",-105.019096,20.828489
"Atta mexicana",-97.949518,21.097499
"Atta mexicana",-96.721903,17.068837
"Atta mexicana",-101.13724,19.693026
"Atta mexicana",-97.41432,17.092186
"Atta mexicana",-101.503419,21.014657
"Atta mexicana",-97.580932,20.018802
"Atta mexicana",-96.71553,17.08774
"Leptoglossus zonatus",-88.620905,14.564889
"Atta mexicana",-100.895957,22.093321
"Atta mexicana",-100.450777,20.554801
"Atta mexicana",-105.238233,20.645742
"Atta mexicana",-103.381378,20.76107
"Leptoglossus zonatus",-51.967658,-23.393167
"Atta mexicana",-99.10045,18.991326
"Atta mexicana",-100.732925,20.917945
"Leptoglossus zonatus",-110.186837,23.354324
"Atta mexicana",-87.009876,14.007444
"Atta mexicana",-100.473009,20.744028
"Atta mexicana",-105.21595,20.664074
"Leptoglossus zonatus",-78.52035,-0.387024
"Anastrepha ludens",-99.093672,19.879792
"Atta mexicana",-105.904942,22.766526
"Leptoglossus zonatus",-84.10497,10.008289
"Leptoglossus zonatus",-80.036599,8.448203
"Atta mexicana",-87.001537,14.008598
"Atta mexicana",-102.294275,21.894099
"Atta mexicana",-96.915245,19.523445
"Trioza anceps",-99.200508,19.345303
"Bemisia tabaci",-97.841277,19.007756
"Atta mexicana",-96.540414,19.182275
"Atta mexicana",-96.423212,19.054225
"Atta mexicana",-96.97526,19.586845
"Leptoglossus zonatus",-75.058746,9.074013
"Atta mexicana",-113.019142,31.944155
"Atta mexicana",-102.280049,21.884516
"Leptoglossus zonatus",-73.522581,5.646923
"Atta mexicana",-99.183819,18.94184
"Atta mexicana",-96.721961,17.065591
"Atta mexicana",-103.39316,20.760574
"Atta mexicana",-96.06274,15.809064
"Atta mexicana",-96.626371,17.053353
"Atta mexicana",-100.310433,25.805415
"Leptoglossus zonatus",-48.144768,-17.716368
"Atta mexicana",-93.102994,16.751593
"Leptoglossus zonatus",-87.004127,14.013641
"Atta mexicana",-100.388013,20.522144
"Atta mexicana",-96.063919,15.782632
"Leptoglossus zonatus",-104.78563,19.27158
"Atta mexicana",-100.187889,21.086329
"Atta mexicana",-100.226022,25.430855
"Atta mexicana",-87.078186,20.656088
"Leptoglossus zonatus",-99.150461,26.576802
"Atta mexicana",-102.806906,20.519594
"Atta mexicana",-103.979192,20.697221
"Atta mexicana",-103.722595,20.842495
"Atta mexicana",-103.52191,20.611286
"Atta mexicana",-99.414496,18.463067
"Atta mexicana",-101.180749,19.695718
"Atta mexicana",-97.399103,17.875617
"Anastrepha ludens",-116.991916,32.527969
"Atta mexicana",-99.082414,18.986518
"Leptoglossus zonatus",-103.454232,25.598318
"Atta mexicana",-109.676831,29.820684
"Leptoglossus zonatus",-81.326725,8.008027
"Atta mexicana",-97.192434,17.852422
"Leptoglossus zonatus",-99.678632,18.797966
"Atta mexicana",-96.893003,19.513788
"Atta mexicana",-101.173832,19.716312
"Atta mexicana",-103.956159,20.586367
"Atta mexicana",-100.664039,20.174195
"Heilipus lauri",-76.204545,3.934522
"Atta mexicana",-100.035684,21.363244
"Atta mexicana",-99.082976,18.985492
"Leptoglossus zonatus",-99.80478,20.687515
"Atta mexicana",-101.083086,19.736412
"Atta mexicana",-99.26799,20.495945
"Atta mexicana",-100.448495,20.590617
"Atta mexicana",-106.483958,23.30554
"Leptoglossus zonatus",-78.405845,-0.214861
"Leptoglossus zonatus",-45.44268,-21.189323
"Atta mexicana",-100.166875,25.433875
"Atta mexicana",-97.445345,21.281061
"Atta mexicana",-103.460815,19.724139
"Atta mexicana",-93.158066,17.124107
"Atta mexicana",-96.884802,17.203284
"Atta mexicana",-104.679094,19.210746
"Atta mexicana",-109.147217,25.927965
"Leptoglossus zonatus",-100.388796,20.514161
"Atta mexicana",-100.493611,20.626111
"Atta mexicana",-101.262367,21.010366
"Atta mexicana",-96.717033,17.012864
